Date,Hour,Count,Count_B2,Temp_B2,Hum_B2,Weekday
2018-09-29,0,1037,0,17.1,70,Sat
2018-09-29,1,982,0,16.6,69,Sat
2018-09-29,2,690,1037,16.6,69,Sat
2018-09-29,3,493,982,16.2,71,Sat
2018-09-29,4,301,690,15.8,71,Sat
2018-09-29,5,208,493,15.5,73,Sat
2018-09-29,6,290,301,15.4,74,Sat
2018-09-29,7,513,208,15,77,Sat
2018-09-29,8,848,290,14.6,81,Sat
2018-09-29,9,1076,513,14.7,76,Sat
2018-09-29,10,1071,848,15.7,65,Sat
2018-09-29,11,1284,1076,18.3,58,Sat
2018-09-29,12,1495,1071,20.8,52,Sat
2018-09-29,13,1752,1284,22.3,50,Sat
2018-09-29,14,1892,1495,23.8,44,Sat
2018-09-29,15,2065,1752,24.9,40,Sat
2018-09-29,16,2254,1892,26.2,33,Sat
2018-09-29,17,2432,2065,26.5,33,Sat
2018-09-29,18,2397,2254,26.6,34,Sat
2018-09-29,19,2021,2432,26.3,31,Sat
2018-09-29,20,1835,2397,24.8,41,Sat
2018-09-29,21,1781,2021,22.5,43,Sat
2018-09-29,22,1501,1835,21.3,46,Sat
2018-09-29,23,1229,1781,20.1,54,Sat
2018-09-30,0,0,1501,19.3,55,Sun
2018-09-30,1,0,1229,18.6,59,Sun
2018-09-30,2,0,0,18.1,60,Sun
2018-09-30,3,0,0,17.5,66,Sun
2018-09-30,4,0,0,17.3,68,Sun
2018-09-30,5,0,0,17,70,Sun
2018-09-30,6,0,0,16.6,73,Sun
2018-09-30,7,0,0,16.1,78,Sun
2018-09-30,8,0,0,15.5,80,Sun
2018-09-30,9,0,0,15.1,81,Sun
2018-09-30,10,0,0,16.2,69,Sun
2018-09-30,11,0,0,18.5,62,Sun
2018-09-30,12,0,0,20.7,62,Sun
2018-09-30,13,0,0,20.2,63,Sun
2018-09-30,14,0,0,20.8,47,Sun
2018-09-30,15,0,0,21.1,42,Sun
2018-09-30,16,0,0,21.1,32,Sun
2018-09-30,17,0,0,21.3,32,Sun
2018-09-30,18,0,0,21.2,28,Sun
2018-09-30,19,0,0,20.4,31,Sun
2018-09-30,20,0,0,18.3,34,Sun
2018-09-30,21,0,0,17.1,35,Sun
2018-09-30,22,0,0,16,39,Sun
2018-09-30,23,0,0,15.2,40,Sun
2018-10-01,0,680,0,14.6,46,Mon
2018-10-01,1,402,0,14.1,53,Mon
2018-10-01,2,262,680,14.1,55,Mon
2018-10-01,3,179,402,13.9,57,Mon
2018-10-01,4,143,262,13.9,56,Mon
2018-10-01,5,246,179,13.6,56,Mon
2018-10-01,6,632,143,13.7,56,Mon
2018-10-01,7,1429,246,13.7,57,Mon
2018-10-01,8,2101,632,13.3,56,Mon
2018-10-01,9,1106,1429,13.1,58,Mon
2018-10-01,10,856,2101,13.7,54,Mon
2018-10-01,11,959,1106,14.9,50,Mon
2018-10-01,12,1138,856,16.3,47,Mon
2018-10-01,13,1087,959,17,45,Mon
2018-10-01,14,1137,1138,18.4,40,Mon
2018-10-01,15,1258,1087,17.6,49,Mon
2018-10-01,16,1357,1137,19.3,36,Mon
2018-10-01,17,1799,1258,19,40,Mon
2018-10-01,18,2857,1357,17.7,47,Mon
2018-10-01,19,2122,1799,17.2,53,Mon
2018-10-01,20,1824,2857,16.6,61,Mon
2018-10-01,21,1777,2122,16.2,62,Mon
2018-10-01,22,1501,1824,15.4,63,Mon
2018-10-01,23,1057,1777,14.6,66,Mon
2018-10-02,0,0,1501,13.9,69,Tue
2018-10-02,1,0,1057,13.4,69,Tue
2018-10-02,2,0,0,13,72,Tue
2018-10-02,3,0,0,12.5,74,Tue
2018-10-02,4,0,0,12.3,75,Tue
2018-10-02,5,0,0,11.8,78,Tue
2018-10-02,6,0,0,11.2,80,Tue
2018-10-02,7,0,0,10.8,82,Tue
2018-10-02,8,0,0,10.6,81,Tue
2018-10-02,9,0,0,10.4,81,Tue
2018-10-02,10,0,0,11.2,69,Tue
2018-10-02,11,0,0,13.9,66,Tue
2018-10-02,12,0,0,16.7,58,Tue
2018-10-02,13,0,0,18.3,44,Tue
2018-10-02,14,0,0,19.4,41,Tue
2018-10-02,15,0,0,20.4,36,Tue
2018-10-02,16,0,0,21.5,39,Tue
2018-10-02,17,0,0,21.8,38,Tue
2018-10-02,18,0,0,21.7,36,Tue
2018-10-02,19,0,0,21.2,40,Tue
2018-10-02,20,0,0,19.2,48,Tue
2018-10-02,21,0,0,17.6,57,Tue
2018-10-02,22,0,0,16.8,62,Tue
2018-10-02,23,0,0,16.2,65,Tue
2018-10-03,0,1040,0,15.5,69,Wed
2018-10-03,1,882,0,14.8,68,Wed
2018-10-03,2,685,1040,14.5,74,Wed
2018-10-03,3,497,882,13.8,75,Wed
2018-10-03,4,284,685,13.2,77,Wed
2018-10-03,5,173,497,12.6,78,Wed
2018-10-03,6,278,284,12.1,80,Wed
2018-10-03,7,440,173,11.8,82,Wed
2018-10-03,8,762,278,11.4,84,Wed
2018-10-03,9,966,440,11.2,85,Wed
2018-10-03,10,1113,762,11.8,73,Wed
2018-10-03,11,1248,966,14.4,61,Wed
2018-10-03,12,1634,1113,17.3,53,Wed
2018-10-03,13,1849,1248,20.3,46,Wed
2018-10-03,14,1995,1634,21.4,40,Wed
2018-10-03,15,2200,1849,22.5,40,Wed
2018-10-03,16,2112,1995,23.4,35,Wed
2018-10-03,17,2400,2200,24.1,34,Wed
2018-10-03,18,2235,2112,24,34,Wed
2018-10-03,19,1792,2400,23.3,36,Wed
2018-10-03,20,1744,2235,21.5,43,Wed
2018-10-03,21,1594,1792,20,49,Wed
2018-10-03,22,1393,1744,18.6,55,Wed
2018-10-03,23,1033,1594,17.6,59,Wed
2018-10-04,0,0,1393,16.9,63,Thu
2018-10-04,1,0,1033,16.1,63,Thu
2018-10-04,2,0,0,15.5,65,Thu
2018-10-04,3,0,0,14.7,69,Thu
2018-10-04,4,0,0,14,73,Thu
2018-10-04,5,0,0,13.6,75,Thu
2018-10-04,6,0,0,13.3,75,Thu
2018-10-04,7,0,0,13.2,73,Thu
2018-10-04,8,0,0,13.2,73,Thu
2018-10-04,9,0,0,13.2,75,Thu
2018-10-04,10,0,0,13.9,68,Thu
2018-10-04,11,0,0,16.7,58,Thu
2018-10-04,12,0,0,19,49,Thu
2018-10-04,13,0,0,21.3,41,Thu
2018-10-04,14,0,0,23.2,38,Thu
2018-10-04,15,0,0,23.4,39,Thu
2018-10-04,16,0,0,24.3,39,Thu
2018-10-04,17,0,0,25.3,39,Thu
2018-10-04,18,0,0,25.1,41,Thu
2018-10-04,19,0,0,24.2,44,Thu
2018-10-04,20,0,0,23.1,48,Thu
2018-10-04,21,0,0,22.3,50,Thu
2018-10-04,22,0,0,21.3,53,Thu
2018-10-04,23,0,0,20.5,57,Thu
2018-10-05,0,973,0,19.8,60,Fri
2018-10-05,1,735,0,19.4,62,Fri
2018-10-05,2,515,973,19,64,Fri
2018-10-05,3,329,735,18.6,66,Fri
2018-10-05,4,221,515,18.2,64,Fri
2018-10-05,5,223,329,18,61,Fri
2018-10-05,6,531,221,17.7,57,Fri
2018-10-05,7,282,223,17.6,57,Fri
2018-10-05,8,208,531,17.7,55,Fri
2018-10-05,9,47,282,17.7,56,Fri
2018-10-05,10,33,208,16.9,72,Fri
2018-10-05,11,29,47,16.3,85,Fri
2018-10-05,12,23,33,15.8,89,Fri
2018-10-05,13,22,29,16.1,89,Fri
2018-10-05,14,17,23,16.6,90,Fri
2018-10-05,15,8,22,16.9,95,Fri
2018-10-05,16,28,17,17.2,95,Fri
2018-10-05,17,66,8,17.2,96,Fri
2018-10-05,18,74,28,17.1,97,Fri
2018-10-05,19,55,66,16.9,97,Fri
2018-10-05,20,44,74,16.7,96,Fri
2018-10-05,21,32,55,16.6,96,Fri
2018-10-05,22,23,44,16.5,96,Fri
2018-10-05,23,4,32,16.5,96,Fri
2018-10-06,0,0,23,16.2,92,Sat
2018-10-06,1,0,4,16.3,91,Sat
2018-10-06,2,0,0,16.4,94,Sat
2018-10-06,3,0,0,16.7,89,Sat
2018-10-06,4,0,0,16.9,88,Sat
2018-10-06,5,0,0,16.8,90,Sat
2018-10-06,6,0,0,16.9,89,Sat
2018-10-06,7,5,0,16.7,93,Sat
2018-10-06,8,6,0,16.5,96,Sat
2018-10-06,9,5,5,16.5,97,Sat
2018-10-06,10,2,6,16.6,97,Sat
2018-10-06,11,20,5,16.7,97,Sat
2018-10-06,12,130,2,17,97,Sat
2018-10-06,13,529,20,17.5,95,Sat
2018-10-06,14,941,130,18,92,Sat
2018-10-06,15,1236,529,17.7,89,Sat
2018-10-06,16,1601,941,19.3,79,Sat
2018-10-06,17,1870,1236,21,67,Sat
2018-10-06,18,2012,1601,21.5,62,Sat
2018-10-06,19,1761,1870,21.1,64,Sat
2018-10-06,20,1567,2012,20.5,66,Sat
2018-10-06,21,1731,1761,19.7,72,Sat
2018-10-06,22,1459,1567,19.4,67,Sat
2018-10-06,23,1162,1731,18.5,78,Sat
2018-10-07,0,1049,1459,17.7,78,Sun
2018-10-07,1,768,1162,16.9,84,Sun
2018-10-07,2,538,1049,16.3,86,Sun
2018-10-07,3,372,768,16,88,Sun
2018-10-07,4,255,538,15.7,88,Sun
2018-10-07,5,146,372,15.5,88,Sun
2018-10-07,6,189,255,15.1,90,Sun
2018-10-07,7,345,146,15.1,89,Sun
2018-10-07,8,589,189,14.8,89,Sun
2018-10-07,9,753,345,14.3,89,Sun
2018-10-07,10,932,589,14.6,71,Sun
2018-10-07,11,1188,753,16.2,60,Sun
2018-10-07,12,1516,932,18.1,56,Sun
2018-10-07,13,1714,1188,19.1,56,Sun
2018-10-07,14,1987,1516,19.8,46,Sun
2018-10-07,15,2167,1714,20.1,41,Sun
2018-10-07,16,2270,1987,20.2,42,Sun
2018-10-07,17,2255,2167,20.4,36,Sun
2018-10-07,18,2069,2270,20.7,34,Sun
2018-10-07,19,1608,2255,19.4,32,Sun
2018-10-07,20,1519,2069,17.9,29,Sun
2018-10-07,21,1385,1608,16.6,36,Sun
2018-10-07,22,1160,1519,15.5,37,Sun
2018-10-07,23,840,1385,14.4,36,Sun
2018-10-08,0,711,1160,13.6,38,Mon
2018-10-08,1,390,840,12.9,38,Mon
2018-10-08,2,265,711,12.3,44,Mon
2018-10-08,3,192,390,11.7,52,Mon
2018-10-08,4,123,265,11.1,56,Mon
2018-10-08,5,215,192,10.8,59,Mon
2018-10-08,6,503,123,10.4,61,Mon
2018-10-08,7,1206,215,9.8,63,Mon
2018-10-08,8,2005,503,9.5,68,Mon
2018-10-08,9,1166,1206,9.2,72,Mon
2018-10-08,10,943,2005,9.9,66,Mon
2018-10-08,11,1117,1166,12.2,51,Mon
2018-10-08,12,1238,943,15,44,Mon
2018-10-08,13,1303,1117,17.9,39,Mon
2018-10-08,14,1358,1238,19.2,31,Mon
2018-10-08,15,1502,1303,20.2,28,Mon
2018-10-08,16,1603,1358,20.2,24,Mon
2018-10-08,17,2127,1502,20.6,26,Mon
2018-10-08,18,2787,1603,20.3,25,Mon
2018-10-08,19,2150,2127,20,28,Mon
2018-10-08,20,1838,2787,18.1,39,Mon
2018-10-08,21,1788,2150,16.4,42,Mon
2018-10-08,22,1636,1838,15.5,45,Mon
2018-10-08,23,1196,1788,15.1,48,Mon
2018-10-09,0,0,1636,14.4,49,Tue
2018-10-09,1,0,1196,13.5,55,Tue
2018-10-09,2,0,0,12.6,54,Tue
2018-10-09,3,0,0,12,58,Tue
2018-10-09,4,0,0,11.4,65,Tue
2018-10-09,5,0,0,11,66,Tue
2018-10-09,6,0,0,11,63,Tue
2018-10-09,7,0,0,10.8,64,Tue
2018-10-09,8,0,0,10.8,69,Tue
2018-10-09,9,0,0,10.9,70,Tue
2018-10-09,10,0,0,11.4,66,Tue
2018-10-09,11,0,0,12.8,57,Tue
2018-10-09,12,0,0,14.8,51,Tue
2018-10-09,13,0,0,16.4,45,Tue
2018-10-09,14,0,0,18.3,40,Tue
2018-10-09,15,0,0,19.2,39,Tue
2018-10-09,16,0,0,18.8,39,Tue
2018-10-09,17,0,0,18.3,40,Tue
2018-10-09,18,0,0,19,39,Tue
2018-10-09,19,0,0,18.4,39,Tue
2018-10-09,20,0,0,17.7,43,Tue
2018-10-09,21,0,0,17.3,47,Tue
2018-10-09,22,0,0,17,49,Tue
2018-10-09,23,0,0,16.8,52,Tue
2018-10-10,0,643,0,16.7,55,Wed
2018-10-10,1,144,0,16.6,53,Wed
2018-10-10,2,55,643,16.6,53,Wed
2018-10-10,3,90,144,16.6,57,Wed
2018-10-10,4,82,55,14.4,91,Wed
2018-10-10,5,152,90,14.3,95,Wed
2018-10-10,6,441,82,14.3,92,Wed
2018-10-10,7,1220,152,13.6,89,Wed
2018-10-10,8,2082,441,12.6,86,Wed
2018-10-10,9,1097,1220,12.3,84,Wed
2018-10-10,10,792,2082,11.8,80,Wed
2018-10-10,11,914,1097,12,72,Wed
2018-10-10,12,1006,792,12,61,Wed
2018-10-10,13,1015,914,12.7,50,Wed
2018-10-10,14,1041,1006,13.7,43,Wed
2018-10-10,15,1171,1015,14.3,43,Wed
2018-10-10,16,1363,1041,14,43,Wed
2018-10-10,17,1775,1171,13.7,44,Wed
2018-10-10,18,2514,1363,13.8,43,Wed
2018-10-10,19,1723,1775,13.1,45,Wed
2018-10-10,20,1489,2514,12.2,45,Wed
2018-10-10,21,1445,1723,11.3,50,Wed
2018-10-10,22,1255,1489,10.6,48,Wed
2018-10-10,23,901,1445,9.9,50,Wed
2018-10-11,0,707,1255,9.2,55,Thu
2018-10-11,1,541,901,8.5,52,Thu
2018-10-11,2,341,707,7.9,53,Thu
2018-10-11,3,218,541,7.3,59,Thu
2018-10-11,4,145,341,7.1,64,Thu
2018-10-11,5,197,218,6.7,71,Thu
2018-10-11,6,518,145,6.6,69,Thu
2018-10-11,7,1233,197,6.6,73,Thu
2018-10-11,8,2000,518,6.6,65,Thu
2018-10-11,9,1070,1233,6.3,65,Thu
2018-10-11,10,792,2000,7,56,Thu
2018-10-11,11,926,1070,8.4,49,Thu
2018-10-11,12,967,792,10.2,44,Thu
2018-10-11,13,1000,926,11.7,36,Thu
2018-10-11,14,991,967,13.2,31,Thu
2018-10-11,15,1054,1000,13.5,32,Thu
2018-10-11,16,1284,991,13.4,32,Thu
2018-10-11,17,1685,1054,13,39,Thu
2018-10-11,18,2378,1284,13.8,36,Thu
2018-10-11,19,1614,1685,13.2,36,Thu
2018-10-11,20,1389,2378,12.1,40,Thu
2018-10-11,21,1398,1614,11.1,43,Thu
2018-10-11,22,1221,1389,10.2,46,Thu
2018-10-11,23,857,1398,9.3,52,Thu
2018-10-12,0,706,1221,8.8,55,Fri
2018-10-12,1,531,857,8.4,60,Fri
2018-10-12,2,409,706,8.2,61,Fri
2018-10-12,3,225,531,7.6,63,Fri
2018-10-12,4,168,409,7.1,61,Fri
2018-10-12,5,183,225,6.5,69,Fri
2018-10-12,6,412,168,6.2,71,Fri
2018-10-12,7,1142,183,6,72,Fri
2018-10-12,8,1996,412,5.8,67,Fri
2018-10-12,9,1106,1142,5.3,73,Fri
2018-10-12,10,877,1996,6,64,Fri
2018-10-12,11,959,1106,8.6,50,Fri
2018-10-12,12,1073,877,11.6,40,Fri
2018-10-12,13,1110,959,13,38,Fri
2018-10-12,14,1187,1073,14.7,38,Fri
2018-10-12,15,1322,1110,15.8,36,Fri
2018-10-12,16,1488,1187,16.5,32,Fri
2018-10-12,17,1902,1322,17.1,33,Fri
2018-10-12,18,2618,1488,16.9,34,Fri
2018-10-12,19,1804,1902,16.3,39,Fri
2018-10-12,20,1440,2618,14.3,46,Fri
2018-10-12,21,1292,1804,12.9,50,Fri
2018-10-12,22,1347,1440,11.8,53,Fri
2018-10-12,23,940,1292,11,60,Fri
2018-10-13,0,835,1347,10.5,62,Sat
2018-10-13,1,739,940,9.8,66,Sat
2018-10-13,2,512,835,9.1,69,Sat
2018-10-13,3,374,739,8.5,70,Sat
2018-10-13,4,226,512,8,74,Sat
2018-10-13,5,148,374,7.6,78,Sat
2018-10-13,6,209,226,7.1,79,Sat
2018-10-13,7,412,148,6.7,81,Sat
2018-10-13,8,728,209,6.6,80,Sat
2018-10-13,9,853,412,6.2,83,Sat
2018-10-13,10,1037,728,7.4,70,Sat
2018-10-13,11,1179,853,10,56,Sat
2018-10-13,12,1402,1037,12.6,50,Sat
2018-10-13,13,1652,1179,15.2,44,Sat
2018-10-13,14,1712,1402,16.6,36,Sat
2018-10-13,15,1846,1652,18.3,33,Sat
2018-10-13,16,1916,1712,19.3,27,Sat
2018-10-13,17,1995,1846,19.8,29,Sat
2018-10-13,18,1695,1916,19.4,29,Sat
2018-10-13,19,1381,1995,18.7,33,Sat
2018-10-13,20,1261,1695,16.5,38,Sat
2018-10-13,21,1312,1381,14.8,47,Sat
2018-10-13,22,1147,1261,13.8,52,Sat
2018-10-13,23,971,1312,12.6,56,Sat
2018-10-14,0,811,1147,11.7,60,Sun
2018-10-14,1,584,971,11,62,Sun
2018-10-14,2,429,811,10.4,59,Sun
2018-10-14,3,308,584,9.5,65,Sun
2018-10-14,4,185,429,9.1,68,Sun
2018-10-14,5,110,308,8.4,73,Sun
2018-10-14,6,150,185,7.9,76,Sun
2018-10-14,7,304,110,7.6,79,Sun
2018-10-14,8,556,150,7.2,80,Sun
2018-10-14,9,775,304,6.9,81,Sun
2018-10-14,10,847,556,7.5,72,Sun
2018-10-14,11,1056,775,10.1,60,Sun
2018-10-14,12,1394,847,13.3,47,Sun
2018-10-14,13,1593,1056,16.2,41,Sun
2018-10-14,14,1767,1394,17.2,33,Sun
2018-10-14,15,1948,1593,18.1,32,Sun
2018-10-14,16,2097,1767,18.9,31,Sun
2018-10-14,17,1990,1948,20.1,32,Sun
2018-10-14,18,1662,2097,19.1,31,Sun
2018-10-14,19,1377,1990,18.2,43,Sun
2018-10-14,20,1306,1662,16.2,58,Sun
2018-10-14,21,1261,1377,15.1,60,Sun
2018-10-14,22,1029,1306,14.4,61,Sun
2018-10-14,23,810,1261,13.8,66,Sun
2018-10-15,0,638,1029,13.5,71,Mon
2018-10-15,1,393,810,13.2,73,Mon
2018-10-15,2,272,638,12.6,78,Mon
2018-10-15,3,171,393,12.2,80,Mon
2018-10-15,4,152,272,11.8,82,Mon
2018-10-15,5,209,171,11.3,85,Mon
2018-10-15,6,504,152,11,82,Mon
2018-10-15,7,1271,209,11.1,79,Mon
2018-10-15,8,2070,504,11.2,81,Mon
2018-10-15,9,1119,1271,11.5,81,Mon
2018-10-15,10,837,2070,12,77,Mon
2018-10-15,11,910,1119,12.8,74,Mon
2018-10-15,12,1052,837,14.1,66,Mon
2018-10-15,13,1058,910,16.7,65,Mon
2018-10-15,14,1121,1052,19,60,Mon
2018-10-15,15,1183,1058,19.7,52,Mon
2018-10-15,16,1413,1121,20,48,Mon
2018-10-15,17,1773,1183,20.4,43,Mon
2018-10-15,18,2635,1413,20.3,44,Mon
2018-10-15,19,1911,1773,19.3,49,Mon
2018-10-15,20,1659,2635,18,66,Mon
2018-10-15,21,1556,1911,16.9,74,Mon
2018-10-15,22,1377,1659,15.9,81,Mon
2018-10-15,23,914,1556,15.5,86,Mon
2018-10-16,0,726,1377,14.8,83,Tue
2018-10-16,1,568,914,14.1,74,Tue
2018-10-16,2,427,726,13.3,64,Tue
2018-10-16,3,253,568,12.4,65,Tue
2018-10-16,4,145,427,11.7,70,Tue
2018-10-16,5,202,253,11.5,61,Tue
2018-10-16,6,491,145,11,69,Tue
2018-10-16,7,1216,202,10.2,70,Tue
2018-10-16,8,2134,491,10.1,71,Tue
2018-10-16,9,1177,1216,10.2,68,Tue
2018-10-16,10,854,2134,10.4,63,Tue
2018-10-16,11,914,1177,11.8,55,Tue
2018-10-16,12,1063,854,14.4,45,Tue
2018-10-16,13,1108,914,16.5,39,Tue
2018-10-16,14,1113,1063,18.8,35,Tue
2018-10-16,15,1203,1108,19.4,31,Tue
2018-10-16,16,1407,1113,19.9,29,Tue
2018-10-16,17,1811,1203,19.9,31,Tue
2018-10-16,18,2716,1407,19.5,32,Tue
2018-10-16,19,1867,1811,18.4,38,Tue
2018-10-16,20,1568,2716,16.9,47,Tue
2018-10-16,21,1618,1867,15.5,63,Tue
2018-10-16,22,1425,1568,14.8,68,Tue
2018-10-16,23,950,1618,14.3,72,Tue
2018-10-17,0,739,1425,13.6,71,Wed
2018-10-17,1,600,950,12.9,78,Wed
2018-10-17,2,381,739,12.3,75,Wed
2018-10-17,3,239,600,11.5,74,Wed
2018-10-17,4,157,381,10.8,77,Wed
2018-10-17,5,210,239,10.2,80,Wed
2018-10-17,6,503,157,9.7,76,Wed
2018-10-17,7,1213,210,9.2,77,Wed
2018-10-17,8,2202,503,8.8,77,Wed
2018-10-17,9,1200,1213,8.6,77,Wed
2018-10-17,10,842,2202,9.2,68,Wed
2018-10-17,11,961,1200,11.2,63,Wed
2018-10-17,12,1088,842,14,58,Wed
2018-10-17,13,1115,961,15.5,25,Wed
2018-10-17,14,1083,1088,16.2,29,Wed
2018-10-17,15,1175,1115,17.7,25,Wed
2018-10-17,16,1409,1083,18.3,24,Wed
2018-10-17,17,1896,1175,18.3,21,Wed
2018-10-17,18,2445,1409,18,26,Wed
2018-10-17,19,1819,1896,16.9,34,Wed
2018-10-17,20,1558,2445,14.6,39,Wed
2018-10-17,21,1493,1819,13.2,42,Wed
2018-10-17,22,1278,1558,12.2,47,Wed
2018-10-17,23,896,1493,10.8,53,Wed
2018-10-18,0,694,1278,9.9,50,Thu
2018-10-18,1,579,896,9.7,56,Thu
2018-10-18,2,385,694,9.2,64,Thu
2018-10-18,3,244,579,9,66,Thu
2018-10-18,4,165,385,8.7,71,Thu
2018-10-18,5,185,244,8.6,74,Thu
2018-10-18,6,458,165,8.1,78,Thu
2018-10-18,7,1191,185,7.8,81,Thu
2018-10-18,8,2154,458,7.6,82,Thu
2018-10-18,9,1165,1191,7.7,81,Thu
2018-10-18,10,864,2154,8.5,77,Thu
2018-10-18,11,917,1165,10.9,60,Thu
2018-10-18,12,1132,864,13.7,57,Thu
2018-10-18,13,1152,917,15,52,Thu
2018-10-18,14,1122,1132,16.8,50,Thu
2018-10-18,15,1203,1152,18.1,43,Thu
2018-10-18,16,1473,1122,18.7,39,Thu
2018-10-18,17,1804,1203,19,38,Thu
2018-10-18,18,2499,1473,18.5,40,Thu
2018-10-18,19,1878,1804,16.9,44,Thu
2018-10-18,20,1528,2499,15.7,45,Thu
2018-10-18,21,1466,1878,14.9,49,Thu
2018-10-18,22,1302,1528,13.8,56,Thu
2018-10-18,23,944,1466,12.6,60,Thu
2018-10-19,0,783,1302,11.6,61,Fri
2018-10-19,1,653,944,10.9,64,Fri
2018-10-19,2,433,783,10.3,67,Fri
2018-10-19,3,262,653,9.8,68,Fri
2018-10-19,4,184,433,9.2,72,Fri
2018-10-19,5,162,262,8.5,74,Fri
2018-10-19,6,491,184,8.1,76,Fri
2018-10-19,7,1188,162,7.7,73,Fri
2018-10-19,8,2113,491,7.2,77,Fri
2018-10-19,9,1191,1188,7.3,72,Fri
2018-10-19,10,850,2113,7.9,63,Fri
2018-10-19,11,981,1191,11.1,53,Fri
2018-10-19,12,1161,850,13.8,44,Fri
2018-10-19,13,1190,981,16.4,35,Fri
2018-10-19,14,1221,1161,17.4,33,Fri
2018-10-19,15,1390,1190,18.9,33,Fri
2018-10-19,16,1527,1221,19.8,32,Fri
2018-10-19,17,1939,1390,19.7,30,Fri
2018-10-19,18,2631,1527,19.3,29,Fri
2018-10-19,19,1769,1939,18.5,35,Fri
2018-10-19,20,1512,2631,16.6,40,Fri
2018-10-19,21,1457,1769,15.3,53,Fri
2018-10-19,22,1331,1512,14.2,56,Fri
2018-10-19,23,1018,1457,13.3,56,Fri
2018-10-20,0,891,1331,12.3,65,Sat
2018-10-20,1,774,1018,11.7,70,Sat
2018-10-20,2,522,891,11.3,71,Sat
2018-10-20,3,386,774,10.9,72,Sat
2018-10-20,4,246,522,10.1,78,Sat
2018-10-20,5,154,386,9.5,77,Sat
2018-10-20,6,219,246,8.9,75,Sat
2018-10-20,7,427,154,8.1,76,Sat
2018-10-20,8,784,219,7.5,79,Sat
2018-10-20,9,921,427,7,82,Sat
2018-10-20,10,997,784,7.8,70,Sat
2018-10-20,11,1175,921,10.4,60,Sat
2018-10-20,12,1407,997,13,49,Sat
2018-10-20,13,1585,1175,16.2,39,Sat
2018-10-20,14,1649,1407,17.7,33,Sat
2018-10-20,15,1760,1585,19.4,26,Sat
2018-10-20,16,1813,1649,20,22,Sat
2018-10-20,17,1949,1760,21.3,24,Sat
2018-10-20,18,1707,1813,20.9,20,Sat
2018-10-20,19,1407,1949,19.2,23,Sat
2018-10-20,20,1270,1707,16.6,41,Sat
2018-10-20,21,1249,1407,14.6,48,Sat
2018-10-20,22,1141,1270,13.7,51,Sat
2018-10-20,23,922,1249,13.3,55,Sat
2018-10-21,0,848,1141,12.7,58,Sun
2018-10-21,1,622,922,11.7,58,Sun
2018-10-21,2,428,848,11.2,62,Sun
2018-10-21,3,342,622,10.6,60,Sun
2018-10-21,4,206,428,9.8,63,Sun
2018-10-21,5,146,342,9.2,68,Sun
2018-10-21,6,172,206,8.8,71,Sun
2018-10-21,7,315,146,8.2,73,Sun
2018-10-21,8,534,172,7.6,75,Sun
2018-10-21,9,679,315,7.2,76,Sun
2018-10-21,10,936,534,7.9,67,Sun
2018-10-21,11,1055,679,10.5,56,Sun
2018-10-21,12,1417,936,13.4,46,Sun
2018-10-21,13,1519,1055,16.8,38,Sun
2018-10-21,14,1642,1417,18.4,28,Sun
2018-10-21,15,1891,1519,19.3,24,Sun
2018-10-21,16,1976,1642,20.1,23,Sun
2018-10-21,17,1883,1891,20.9,23,Sun
2018-10-21,18,1618,1976,20.2,24,Sun
2018-10-21,19,1464,1883,18.8,24,Sun
2018-10-21,20,1306,1618,16.2,41,Sun
2018-10-21,21,1158,1464,14.9,46,Sun
2018-10-21,22,1025,1306,13.8,52,Sun
2018-10-21,23,724,1158,13,49,Sun
2018-10-22,0,623,1025,12.2,57,Mon
2018-10-22,1,372,724,11.8,56,Mon
2018-10-22,2,253,623,11.4,56,Mon
2018-10-22,3,175,372,10.7,57,Mon
2018-10-22,4,110,253,10.5,57,Mon
2018-10-22,5,202,175,10.2,60,Mon
2018-10-22,6,513,110,10,62,Mon
2018-10-22,7,1244,202,9.4,65,Mon
2018-10-22,8,2111,513,9.2,65,Mon
2018-10-22,9,1104,1244,8.9,67,Mon
2018-10-22,10,817,2111,9.7,58,Mon
2018-10-22,11,941,1104,11.9,50,Mon
2018-10-22,12,1034,817,14.6,43,Mon
2018-10-22,13,1064,941,16.7,37,Mon
2018-10-22,14,1122,1034,18.2,34,Mon
2018-10-22,15,1167,1064,19.4,35,Mon
2018-10-22,16,1464,1122,20.6,30,Mon
2018-10-22,17,1904,1167,20.2,31,Mon
2018-10-22,18,2613,1464,19.7,34,Mon
2018-10-22,19,1860,1904,18.9,35,Mon
2018-10-22,20,1593,2613,17.3,43,Mon
2018-10-22,21,1513,1860,15.6,44,Mon
2018-10-22,22,1360,1593,14.5,51,Mon
2018-10-22,23,916,1513,13.4,56,Mon
2018-10-23,0,726,1360,12.7,60,Tue
2018-10-23,1,547,916,12,59,Tue
2018-10-23,2,356,726,11.6,61,Tue
2018-10-23,3,243,547,11.1,62,Tue
2018-10-23,4,170,356,10.6,68,Tue
2018-10-23,5,193,243,10.1,70,Tue
2018-10-23,6,456,170,10,73,Tue
2018-10-23,7,839,193,10,73,Tue
2018-10-23,8,1423,456,9.9,75,Tue
2018-10-23,9,1026,839,10.4,71,Tue
2018-10-23,10,735,1423,11,78,Tue
2018-10-23,11,81,1026,11.7,77,Tue
2018-10-23,12,363,735,13.8,65,Tue
